miRNA,logFC,diff_MZ1,diff_MZ2,diff_MZ3,t_moderated,P.Value,adj.P.Val,P.ordinary_t,consistent_direction
hsa-mir-3198-2,0.15672333333333333,0.029290000000000038,0.44622000000000006,-0.005340000000000122,1.1602636429626678,0.28195279877683266,0.9684800642343177,0.3930111796125779,False
hsa-mir-3198-1,0.15672333333333333,0.029290000000000038,0.44622000000000006,-0.005340000000000122,1.1602636429626678,0.28195279877683266,0.9684800642343177,0.3930111796125779,False
hsa-miR-6727-3p,-0.14743666666666666,0.06579999999999986,-0.33006999999999986,-0.17803999999999998,-1.1601089326749863,0.2820119597817049,0.9684800642343177,0.3293113753573316,False
hsa-miR-3195,0.6724033333333334,2.84895,-0.6198699999999997,-0.21187000000000022,1.16010162730638,0.28201475359696365,0.9684800642343177,0.6016011360195361,False
hsa-miR-4648,-0.15339333333333335,-0.42341000000000006,-0.020080000000000098,-0.01668999999999987,-1.1600977378531934,0.28201624106214457,0.9684800642343177,0.37370090215031515,True
hsa-mir-1912,-0.14736666666666656,-0.07592999999999983,0.006510000000000016,-0.3726799999999999,-1.159903907414238,0.2820903768793082,0.9684800642343177,0.3289908657023488,False
hsa-miR-4540,0.19035333333333335,-0.09836,0.6468200000000001,0.022599999999999953,1.1594987557522893,0.2822453900629444,0.9684800642343177,0.49636662141063054,False
hsa-miR-4698,-0.2042866666666666,-0.6307299999999998,0.27525,-0.25737999999999994,-1.1562825737915678,0.28347840198282814,0.9684800642343177,0.5184147204381894,False
hsa-miR-4498,-0.1929,0.1296299999999999,-0.6577899999999999,-0.05054000000000003,-1.155359411359317,0.28383313720648573,0.9684800642343177,0.5030627164341601,False
hsa-miR-1225-3p,-0.14919000000000002,-0.16805000000000003,-0.35342000000000007,0.07390000000000008,-1.1546537373645684,0.28410454562508597,0.9684800642343177,0.35115913375599156,False
hsa-miR-7106-3p,-0.14732333333333333,-0.23686000000000007,0.08637000000000006,-0.29147999999999996,-1.1533712990594407,0.28459832748918795,0.9684800642343177,0.3378821926230315,False
hsa-miR-6505-3p,0.15889999999999996,0.4510799999999999,0.09853999999999985,-0.07291999999999987,1.1532385126566755,0.2846494948897567,0.9684800642343177,0.41121303950614474,False
hsa-miR-6837-5p,-0.16802333333333333,-0.11776999999999993,0.11552999999999991,-0.50183,-1.1511132762944813,0.2854694517084492,0.9684800642343177,0.4490794471894467,False
hsa-mir-3675,-0.1441333333333333,-0.20620000000000016,-0.29145999999999983,0.0652600000000001,-1.150837450100117,0.2855760124433355,0.9684800642343177,0.3121576500527406,False
hsa-mir-4671,0.16505666666666663,-0.14588,0.45016999999999996,0.19087999999999994,1.1500293663346894,0.28588838931837746,0.9684800642343177,0.43972800898984904,False
hsa-miR-4647,0.1599433333333334,0.022660000000000124,-0.019729999999999803,0.4768999999999999,1.148844956305593,0.28634674619232436,0.9684800642343177,0.4202520324149464,False
hsa-miR-6751-3p,0.13511666666666677,0.14712000000000014,0.2481500000000001,0.010080000000000089,1.1481862255771766,0.2866019296873676,0.9684800642343177,0.18925616984162708,True
hsa-miR-635,0.13305666666666668,0.22931999999999997,0.03194000000000008,0.13790999999999998,1.1476559438559741,0.2868074889066808,0.9684800642343177,0.1448383201250556,True
hsa-miR-3186-3p,0.13904000000000005,0.047760000000000025,0.3163,0.05306000000000011,1.147390209600556,0.2869105438948516,0.9684800642343177,0.2573022256129709,True
hsa-miR-6513-5p,-0.13420999999999997,-0.26366,-0.06619999999999981,-0.07277000000000011,-1.1468266498299897,0.2871291994823855,0.9684800642343177,0.17396591187391477,True
hsa-mir-548q,-0.14862999999999996,-0.10163000000000011,-0.3857799999999998,0.04152,-1.1460487359887492,0.28743124617658056,0.9684800642343177,0.3581733752717415,False
hsa-mir-4256,0.12970666666666666,0.08887,0.18916,0.11109000000000002,1.1458576543286199,0.2875054786772352,0.9684800642343177,0.05081703107619685,True
hsa-miR-3607-5p,0.15135333333333342,0.27866,0.2933000000000001,-0.1178999999999999,1.1454300668178306,0.2876716471034802,0.9684800642343177,0.3779008150775818,False
hsa-miR-3125,-0.15033666666666667,0.06938999999999984,-0.3857799999999999,-0.13461999999999996,-1.1449750867769883,0.2878485469702847,0.9684800642343177,0.37171047495642323,False
hsa-mir-3180-5,0.1552433333333334,0.2991300000000001,0.30515000000000003,-0.13854999999999995,1.1448310611843604,0.28790456379094487,0.9684800642343177,0.4014198933176917,False
hsa-mir-3180-4,0.1552433333333334,0.2991300000000001,0.30515000000000003,-0.13854999999999995,1.1448310611843604,0.28790456379094487,0.9684800642343177,0.4014198933176917,False
hsa-mir-365a,-0.21092333333333332,-0.052549999999999875,0.17771999999999988,-0.75794,-1.1448076646545013,0.28791366439819105,0.9684800642343177,0.5317894723259986,False
hsa-miR-8077,-0.1397733333333333,-0.025619999999999976,-0.06925999999999988,-0.32444000000000006,-1.1447795167973158,0.28792461345274883,0.9684800642343177,0.27241721869711594,True
hsa-miR-6089,0.1309699999999996,0.16929000000000016,0.18103999999999942,0.042579999999999174,1.1445515826337742,0.28801328863604914,0.9684800642343177,0.0979922164522564,True
hsa-miR-6803-3p,-0.17552333333333325,-0.35046999999999984,0.22658,-0.4026799999999999,-1.1441517368970306,0.2881688979606853,0.9684800642343177,0.47577244081187786,False
hsa-miR-505-3p,-0.15617333333333336,-0.41635,-0.16060999999999992,0.10843999999999987,-1.1402522836648672,0.28969006446727036,0.9684800642343177,0.41098408943969594,False
hsa-mir-329-2,-0.1349766666666666,-0.03593999999999997,-0.27803999999999984,-0.09094999999999998,-1.1402407823107148,0.28969456078940026,0.9684800642343177,0.2067960905057922,True
hsa-miR-6510-5p,0.2127966666666666,0.78704,-0.0468900000000001,-0.10176000000000007,1.139391029352445,0.2900269194542174,0.9684800642343177,0.5363696994460259,False
hsa-miR-6816-3p,0.14834999999999998,0.23656,-0.10304000000000002,0.31153,1.1393291132073955,0.29005114848748403,0.9684800642343177,0.364788599623705,False
hsa-miR-4256,-0.14503000000000008,-0.37324,0.007900000000000018,-0.0697500000000002,-1.1389963438314283,0.2901813961177714,0.9684800642343177,0.33857244044757756,False
hsa-miR-6837-3p,-0.12991333333333335,-0.04754999999999998,-0.17435000000000012,-0.16784,-1.1384335152516225,0.2904017986399851,0.9684800642343177,0.08765660013891449,True
hsa-miR-943,-0.14507666666666663,-0.12868999999999997,-0.35539,0.04885000000000006,-1.137827653510262,0.2906392053727764,0.9684800642343177,0.3406729606635284,False
hsa-mir-320b-1,0.18762999999999994,0.62803,-0.1646700000000001,0.0995299999999999,1.1372578429049551,0.29086262981384026,0.9684800642343177,0.5052331047808105,False
hsa-miR-5704,0.13669000000000006,0.06888000000000005,0.0383,0.3028900000000001,1.1371686311174671,0.29089762269193714,0.9684800642343177,0.24353827974634226,True
hsa-miR-2114-5p,-0.13356333333333328,-0.21875999999999984,-0.18193000000000004,0.0,-1.1370525002032985,0.29094317960255794,0.9684800642343177,0.18693085628737655,False
hsa-miR-8083,0.13362666666666664,0.14013999999999993,0.011440000000000117,0.24929999999999986,1.1358981458066888,0.2913963365912742,0.9684800642343177,0.19135623059234144,True
hsa-mir-3125,-0.13132333333333338,-0.040939999999999976,-0.12365000000000004,-0.22938000000000014,-1.135886903202091,0.2914007528489539,0.9684800642343177,0.1376998333132617,True
hsa-miR-4652-5p,0.17548999999999995,0.5759599999999999,0.05264000000000002,-0.10213000000000005,1.1345964865875082,0.2919080094644981,0.9684800642343177,0.48245678651204493,False
hsa-miR-634,0.15422999999999995,-0.030870000000000175,0.046419999999999906,0.4471400000000001,1.1343221229273248,0.29201595313770284,0.9684800642343177,0.40716123348467376,False
hsa-miR-6796-3p,0.1388900000000001,0.06768000000000018,0.022050000000000125,0.32694,1.1341612864597734,0.2920792465914873,0.9684800642343177,0.28103648046344804,True
hsa-miR-216a-3p,0.13563333333333327,0.29735,0.029509999999999925,0.08003999999999989,1.130838168824772,0.2933894823849606,0.9684800642343177,0.24057636585676861,True
hsa-mir-4641,-0.15877,-0.3219299999999998,-0.3218700000000001,0.16748999999999992,-1.129876051357805,0.2937697161123124,0.9684800642343177,0.4330752998886339,False
hsa-mir-6866,-0.1616833333333333,0.05476000000000003,-0.039839999999999876,-0.49997,-1.129621575339359,0.29387035328070726,0.9684800642343177,0.44494718261573263,False
hsa-mir-552,-0.13035333333333332,-0.02905000000000002,-0.20775999999999994,-0.15425,-1.129432984356571,0.29394495308704893,0.9684800642343177,0.13291008688443676,True
hsa-miR-548av-3p,-0.15583000000000002,0.15394000000000008,-0.2965,-0.32493000000000016,-1.1288368759278407,0.2941808533220495,0.9684800642343177,0.42084807162824867,False
hsa-miR-4703-3p,0.16488,0.5121,-0.09328999999999987,0.07582999999999984,1.1286394388849517,0.29425901972576723,0.9684800642343177,0.457094398685498,False
hsa-miR-548y,-0.14645000000000005,0.05789,-0.37734,-0.11990000000000012,-1.127486069252843,0.2947159822537026,0.9684800642343177,0.36607619347645204,False
hsa-mir-3606,-0.14347666666666656,-0.3759199999999999,-0.039999999999999813,-0.014509999999999912,-1.1264296651665837,0.2951350326660751,0.9684800642343177,0.3431260301450033,True
hsa-miR-891a-5p,0.13056999999999996,0.24468999999999996,0.07687,0.07014999999999993,1.1261268687139652,0.29525523396907444,0.9684800642343177,0.14948016013605886,True
hsa-mir-1265,0.13377000000000003,0.15225,-0.005809999999999871,0.25486999999999993,1.1259424471091959,0.2953284633987284,0.9684800642343177,0.21971602158421805,False
hsa-mir-2117,-0.13768999999999995,-0.1812999999999998,-0.27598999999999996,0.044219999999999926,-1.1243036737983585,0.29597982877901224,0.9684800642343177,0.28416951818429637,False
hsa-mir-374c,0.13964,0.17025,0.30086999999999997,-0.052200000000000024,1.1241340238073498,0.29604732629237257,0.9684800642343177,0.3082059265482227,False
hsa-miR-4420,0.13606333333333331,0.22580999999999996,-0.04119000000000006,0.22357000000000005,1.1228520048196717,0.29655779829632795,0.9684800642343177,0.2645057497672393,False
hsa-mir-4458,-0.1356366666666667,0.03386,-0.1824300000000001,-0.25834,-1.1213177605809252,0.2971696384470309,0.9684800642343177,0.261383823882847,False
hsa-miR-1295a,-0.21176666666666666,0.30956000000000006,-0.24209999999999998,-0.70276,-1.121196940975032,0.29721786341873097,0.9684800642343177,0.5444601319204367,False
hsa-miR-6866-5p,0.14761000000000002,0.34114,0.20967999999999998,-0.10798999999999992,1.1203022216857346,0.29757518665550103,0.9684800642343177,0.3835369067711108,False
hsa-miR-1185-1-3p,-0.2761266666666668,0.06424999999999992,-1.1163500000000002,0.22371999999999992,-1.1201271012600371,0.29764516503555705,0.9684800642343177,0.5806005838607354,False
hsa-miR-3173-5p,0.1695333333333334,-0.18093000000000004,0.19322000000000017,0.49631000000000003,1.1198922038760923,0.2977390512996907,0.9684800642343177,0.47796199166321557,False
hsa-miR-4772-5p,-0.1258166666666667,-0.15593999999999997,-0.10958000000000001,-0.11193000000000008,-1.1197483282837908,0.29779656885415373,0.9684800642343177,0.014057761894167409,True
hsa-miR-365b-3p,-0.13603333333333326,-0.16571999999999998,0.0334500000000002,-0.27583,-1.1191499390119468,0.29803588514953844,0.9684800642343177,0.27170577212840014,False
hsa-miR-365a-3p,-0.13603333333333326,-0.16571999999999998,0.0334500000000002,-0.27583,-1.1191499390119468,0.29803588514953844,0.9684800642343177,0.27170577212840014,False
hsa-mir-3654,0.14824000000000004,-0.021669999999999856,0.04938000000000009,0.4170099999999999,1.1189510897806312,0.29811544619776575,0.9684800642343177,0.3893696621704531,False
hsa-miR-4718,0.14508999999999994,-0.08428000000000013,0.17138999999999993,0.34816,1.118852078133387,0.29815506790039625,0.9684800642343177,0.36716301809766216,False
hsa-mir-345,0.13735333333333324,0.04252,0.3308099999999998,0.03872999999999993,1.118163632011737,0.2984306827089087,0.9684800642343177,0.2914759199904782,True
hsa-miR-6762-3p,-0.1308,-0.25860000000000005,-0.08128000000000002,-0.0525199999999999,-1.1181375668244413,0.29844112178175036,0.9684800642343177,0.17949639932733244,True
hsa-miR-1306-3p,-0.16582000000000008,-0.24199000000000015,-0.4448200000000002,0.18935000000000013,-1.11795095376539,0.2985158686937693,0.9684800642343177,0.46874881798757934,False
hsa-miR-376a-2-5p,0.14479666666666666,-0.10292999999999997,0.23112,0.3061999999999999,1.1160952732743614,0.29925997641892116,0.9684800642343177,0.3685954670462729,False
hsa-miR-6860,0.12947999999999996,0.2101900000000001,0.1637099999999998,0.014539999999999997,1.1142320720452306,0.300008607906815,0.9684800642343177,0.15948189019628348,True
hsa-miR-1292-3p,0.16676666666666665,0.5424499999999999,-0.08095999999999992,0.03881000000000001,1.114027945616941,0.30009071749915917,0.9684800642343177,0.4746585715648862,False
hsa-mir-4779,0.12583,0.09892999999999996,0.17952,0.09904000000000002,1.1140081671461048,0.3000986743282023,0.9684800642343177,0.04262635761710393,True
hsa-miR-3922-5p,-0.12747666666666668,-0.20421,-0.1281000000000001,-0.05011999999999994,-1.1138620843164484,0.3001574483612225,0.9684800642343177,0.10325004044092871,True
hsa-miR-335-5p,-0.12557000000000004,-0.10472999999999999,-0.17687000000000008,-0.09511000000000003,-1.1123538345906614,0.3007648116165542,0.9684800642343177,0.03971676957411094,True
hsa-miR-1972,0.15661666666666663,0.012479999999999825,0.48489000000000004,-0.02751999999999999,1.1110436913659223,0.3012932034966005,0.9684800642343177,0.4416407685801329,False
hsa-mir-4675,0.15706999999999996,0.38814000000000004,0.24772000000000005,-0.16465000000000019,1.1109082080782344,0.3013478877705985,0.9684800642343177,0.4436614848341707,False
hsa-mir-4797,0.18878999999999999,-0.13767000000000007,0.03331000000000006,0.6707299999999999,1.1106709963693298,0.3014436513378818,0.9684800642343177,0.5230006375314484,False
hsa-miR-365a-5p,0.1909533333333333,0.6075999999999999,0.22657000000000016,-0.26131000000000015,1.1093351024319955,0.30198341702057596,0.9684800642343177,0.5269308218501036,False
hsa-miR-520g-5p,-0.13127666666666668,-0.1563199999999999,-0.24358000000000013,0.00607000000000002,-1.1091809132739923,0.30204576703290886,0.9684800642343177,0.21455499095437688,False
hsa-mir-1295b,0.18344999999999997,-0.0343,0.65134,-0.06669000000000014,1.1091058790366086,0.30207611264617085,0.9684800642343177,0.5153693636071892,False
hsa-miR-6841-5p,0.13366,0.014900000000000024,0.0863799999999999,0.2997000000000001,1.1085027359386477,0.30232012722791757,0.9684800642343177,0.25860142168606975,True
hsa-miR-4694-3p,-0.12542,-0.06333,-0.16433999999999993,-0.1485900000000001,-1.1072929568147654,0.3028100485041323,0.9684800642343177,0.05726169530431105,True
hsa-mir-1233-2,-0.18251666666666666,-0.40707000000000004,0.28326000000000007,-0.42374,-1.1065103328346007,0.3031273264706228,0.9684800642343177,0.5153653112975806,False
hsa-mir-1233-1,-0.18251666666666666,-0.40707000000000004,0.28326000000000007,-0.42374,-1.1065103328346007,0.3031273264706228,0.9684800642343177,0.5153653112975806,False
hsa-mir-551b,-0.1298,-0.003630000000000022,-0.1557599999999999,-0.23001000000000005,-1.1064620802784013,0.3031468969542356,0.9684800642343177,0.19074410074037423,True
hsa-mir-484,-0.19099333333333313,0.2762000000000002,-0.59314,-0.2560399999999996,-1.1055322105264997,0.30352423642233334,0.9684800642343177,0.5291682359196868,False
hsa-mir-3165,-0.16311333333333336,0.16172000000000009,-0.47826000000000013,-0.17280000000000006,-1.1052081808599359,0.30365581590540647,0.9684800642343177,0.47055432251881696,False
hsa-miR-181d-5p,0.15835333333333326,0.45106999999999986,-0.14390999999999998,0.16789999999999994,1.105136330765621,0.30368499846076535,0.9684800642343177,0.4540239620860624,False
hsa-mir-635,0.13554333333333327,0.15066000000000002,0.29399,-0.038020000000000165,1.1045609546324624,0.3039187740423868,0.9684800642343177,0.2939879240694407,False
hsa-miR-1273f,0.12503666666666668,0.11981999999999982,0.18264000000000014,0.0726500000000001,1.1035547813629658,0.3043279307963937,0.9684800642343177,0.05921163133822752,True
hsa-miR-652-5p,-0.1424333333333334,0.10294999999999987,-0.2886700000000002,-0.2415799999999999,-1.1029648503084062,0.304568030183653,0.9684800642343177,0.3678260177738101,False
hsa-miR-92a-1-5p,-0.31261999999999995,-0.13811000000000018,-1.2548199999999998,0.4550700000000001,-1.1026996452302718,0.3046760171415106,0.9684800642343177,0.596491836679588,False
hsa-mir-6757,0.13491000000000009,0.2374400000000001,-0.05376000000000003,0.2210500000000002,1.1025814132072027,0.30472416911691713,0.9684800642343177,0.28939268696509673,False
hsa-miR-6890-5p,-0.14203666666666667,-0.2583,-0.27112,0.10331000000000001,-1.1014593151605347,0.3051814671092487,0.9684800642343177,0.3666853995500317,False
hsa-mir-5093,0.12812333333333328,0.1905699999999999,0.007800000000000029,0.18599999999999994,1.101036376758571,0.3053539738397558,0.9684800642343177,0.16700971840145745,True
hsa-mir-7108,0.12657666666666664,0.1359999999999999,0.20717999999999992,0.03655000000000008,1.1006847696151325,0.3054974458688364,0.9684800642343177,0.12483782104265458,True
