Gene,logFC,FC_abs,diff_MZ1,diff_MZ2,diff_MZ3,t_moderated,P.Value,adj.P.Val,P.ordinary_t,B,consistent_direction,FDR_significant,moderated_only_candidate,exploratory_candidate
GAGE2C,0.0273233333333332,1.01911957364523,-0.43323,0.75916,-0.24396,0.124413284904268,0.903685478109846,0.994136646860947,0.9478499223611926,-4.77077546550362,False,False,False,False
WNT7A,0.0168066666666666,1.01171761322802,0.0175399999999999,-0.01004,0.0429200000000001,0.124291657510809,0.903779099449895,0.994136646860947,0.3863863316978139,-4.7707804830433,False,False,False,False
LOC100379224,0.01853,1.01292685592592,-0.21789,0.25007,0.0234099999999999,0.124270685082765,0.903795242902791,0.994136646860947,0.9034752181895074,-4.77078134773338,False,False,False,False
LOC400043,-0.0173233333333333,1.01208000054007,0.11448,-0.14241,-0.02404,-0.124243737158272,0.903815986041524,0.994136646860947,0.8371898808868653,-4.77078245857932,False,False,False,False
GNG7,0.0235766666666667,1.01647636252359,-0.53751,0.21855,0.38969,0.124231000634576,0.903825789995056,0.994136646860947,0.9415757381682179,-4.77078298352028,False,False,False,False
FABP6,-0.0201233333333334,1.01404616501766,-0.10668,0.34578,-0.29947,-0.124210020695558,0.903841939364327,0.994136646860947,0.9257952848292583,-4.77078384810026,False,False,False,False
FAHD2B,0.02094,1.01462034882936,0.27218,0.19942,-0.40878,0.124152940320044,0.903885877385846,0.994136646860947,0.9315739103507228,-4.77078619963871,False,False,False,False
TMEM87A,0.0211833333333333,1.01479149502918,0.13099,-0.40799,0.34055,0.124121729206998,0.903909902506048,0.994136646860947,0.9329664311379433,-4.77078748498749,False,False,False,False
LOC105377692,0.02421,1.01692268670877,-0.57848,0.34006,0.31105,0.12395030293235,0.904041861728395,0.994136646860947,0.9433044406751321,-4.77079453900513,False,False,False,False
FAM133CP,0.0183600000000002,1.0128075047009,-0.0779799999999997,0.27593,-0.14287,0.123938519188607,0.904050932643749,0.994136646860947,0.9007350413863413,-4.77079502353819,False,False,False,False
TBX18-AS1,-0.0174533333333333,1.01217120230092,-0.18536,0.03931,0.09369,-0.123936090043374,0.904052802558164,0.994136646860947,0.8569869995408687,-4.77079512341596,False,False,False,False
CSTL1,0.0177466666666666,1.01237702108451,0.0485499999999999,-0.17223,0.17692,0.123913462399147,0.904070220961279,0.994136646860947,0.8778471320340077,-4.77079605369034,False,False,False,False
GART,-0.0192166666666667,1.01340908442189,0.29337,-0.2587,-0.0923200000000002,-0.123805540404515,0.904153298352256,0.994136646860947,0.9171804718636115,-4.77080048828747,False,False,False,False
LOC105377096,0.0177466666666667,1.01237702108451,0.21899,-0.04408,-0.12167,0.123761232966709,0.904187406179642,0.994136646860947,0.8791589880339656,-4.77080230780147,False,False,False,False
GOLGA2P7,-0.0168433333333334,1.01174332675919,-0.0895400000000004,0.0165900000000008,0.0224199999999994,-0.123756884932425,0.904190753303846,0.994136646860947,0.6889261971512786,-4.77080248632146,False,False,False,False
MIR210HG,0.0224466666666667,1.01568051271246,-0.34861,0.52022,-0.10427,0.123754130464269,0.904192873699161,0.994136646860947,0.9387587861471929,-4.77080259941017,False,False,False,False
PRAC2,-0.0215100000000001,1.01502129833395,0.0545399999999998,-0.45953,0.34046,-0.123698070672465,0.90423602881741,0.994136646860947,0.9351503573253572,-4.77080490048295,False,False,False,False
PRIMPOL,0.0181766666666664,1.01267880835608,-0.0277000000000003,-0.16985,0.25208,0.123677394361205,0.904251945632657,0.994136646860947,0.8968525154848079,-4.77080574891684,False,False,False,False
TP63,0.01803,1.01257586305471,0.00142,0.22958,-0.17691,0.123638514541819,0.904281875798571,0.994136646860947,0.8922540792306028,-4.77080734393344,False,False,False,False
RCBTB2,-0.0173866666666667,1.01212443114056,-0.12933,0.14791,-0.07074,-0.123584149316743,0.904323727088562,0.994136646860947,0.8557901108435455,-4.77080957339157,False,False,False,False
NFE2,-0.0212366666666668,1.014829010382,0.35624,-0.42992,0.00997,-0.123489910790803,0.904396274272636,0.994136646860947,0.9341307412149653,-4.77081343570013,False,False,False,False
SLA,-0.0166766666666668,1.01162645233785,-0.0118200000000002,0.0013699999999996,-0.03958,-0.123395520234136,0.90446893943127,0.994136646860947,0.3011163555937018,-4.77081730130289,False,False,False,False
TRBV27,-0.01849,1.01289877201947,0.17776,0.0548600000000001,-0.28809,-0.123290563579804,0.904549739843008,0.994136646860947,0.9066130193246809,-4.77082159617097,False,False,False,False
ACTRT3,-0.0212299999999999,1.01482432088706,-0.0190699999999999,0.3737,-0.41832,-0.123210160955708,0.904611638227724,0.994136646860947,0.934483523202258,-4.77082488382016,False,False,False,False
ADCY8,0.0212700000000001,1.01485245818179,0.21418,0.28604,-0.43641,0.123205047145403,0.90461557514457,0.994136646860947,0.9346846696280762,-4.77082509285083,False,False,False,False
CACNA1C-AS4,0.0169166666666667,1.01179475578212,0.0628599999999999,-0.08992,0.07781,0.123172774136512,0.904640420899286,0.994136646860947,0.7821590380587692,-4.77082641183426,False,False,False,False
ECT2L,-0.0168033333333333,1.01171527566669,-0.0266199999999999,-0.0842,0.06041,-0.12314088885124,0.904664968267865,0.994136646860947,0.7279816320563264,-4.77082771463416,False,False,False,False
SNORD114-12,0.0264666666666666,1.01851460406464,0.70013,-0.10284,-0.51789,0.123075495567016,0.904715312609658,0.994136646860947,0.9477235962668474,-4.7708303854871,False,False,False,False
PRMT3,0.03445,1.0241663047061,1.02666,-0.17051,-0.7528,0.123063345249032,0.904724666827031,0.994136646860947,0.9535449864726137,-4.7708308815862,False,False,False,False
SGCE,-0.01734,1.01209169261425,0.0253,0.10637,-0.18369,-0.123015010725754,0.90476187848699,0.994136646860947,0.8595028928934314,-4.770832854609,False,False,False,False
BANK1,-0.0189733333333333,1.01323817136782,0.2696,-0.28032,-0.0461999999999998,-0.122994341324656,0.904777791467805,0.994136646860947,0.9160937032773815,-4.77083369810193,False,False,False,False
LINC01415,0.01783,1.01243549996325,0.21812,0.00828,-0.17291,0.122949121298408,0.904812605666653,0.994136646860947,0.8890974989028722,-4.77083554298431,False,False,False,False
NLGN1,-0.01688,1.01176904094388,0.02106,-0.12274,0.0510400000000001,-0.122902699012575,0.904848345689601,0.994136646860947,0.7827652337954338,-4.77083743621462,False,False,False,False
RUNDC3B,0.0206500000000001,1.01441641776851,-0.3218,-0.02955,0.4133,0.122881650343331,0.904864550910083,0.994136646860947,0.9318256977384591,-4.77083829440381,False,False,False,False
SGCG,0.0197433333333333,1.01377910455923,-0.22014,0.38659,-0.10722,0.122822983223395,0.90490971855276,0.994136646860947,0.9252720899267506,-4.77084068558825,False,False,False,False
PPT2,-0.0170399999999999,1.01188125594359,-0.0473699999999999,-0.1171,0.11335,-0.122804971443493,0.904923585841348,0.994136646860947,0.8260999628038617,-4.77084141949375,False,False,False,False
INS,0.0190766666666666,1.01331074736236,-0.13028,0.34772,-0.16021,0.122712952832227,0.904994431598575,0.994136646860947,0.9182968603028165,-4.77084516720129,False,False,False,False
LOC105376289,-0.0169533333333333,1.01182047127392,0.10954,-0.0747500000000001,-0.08565,-0.122631758848909,0.90505694413679,0.994136646860947,0.8139969970630684,-4.77084847172658,False,False,False,False
A2M,0.01818,1.01268114814366,0.27947,-0.09449,-0.13044,0.122577024502303,0.905099085369264,0.994136646860947,0.9023795276060844,-4.77085069814014,False,False,False,False
LINC00937,-0.0250299999999998,1.01750085021807,-0.13579,0.58898,-0.52828,-0.12256853263701,0.905105623479756,0.994136646860947,0.945994464327465,-4.77085104347278,False,False,False,False
PHAX,0.0203866666666666,1.01423127449764,0.19401,-0.39397,0.26112,0.122442438607843,0.905202707476818,0.994136646860947,0.9308874792326176,-4.77085616844941,False,False,False,False
TFCP2L1,-0.0186533333333333,1.01301345287267,0.00683,0.22905,-0.29184,-0.122401951285825,0.905233880368146,0.994136646860947,0.9129277320547654,-4.77085781290707,False,False,False,False
LOC105374461,-0.0167633333333333,1.01168722535191,0.07176,-0.09721,-0.02484,-0.122395681608697,0.90523870767145,0.994136646860947,0.7646217264662876,-4.77085806751172,False,False,False,False
TRG-AS1,0.0256566666666667,1.01794292033915,-0.33541,0.7104,-0.29802,0.122385658105756,0.905246425220748,0.994136646860947,0.947111232591011,-4.77085847452815,False,False,False,False
LOC101928595,-0.01897,1.01323583029325,-0.21882,0.30332,-0.14141,-0.122365274010554,0.905262119892041,0.994136646860947,0.917827184381403,-4.77085930214667,False,False,False,False
CTDSPL,-0.0170499999999999,1.01188826979429,-0.04108,-0.13207,0.122,-0.122274414356396,0.905332077530156,0.994136646860947,0.8398762215966582,-4.77086298948937,False,False,False,False
PCDHB17P,0.0172966666666667,1.01206129350232,0.02124,-0.14068,0.17133,0.12226964277572,0.90533575144549,0.994136646860947,0.8654759747597986,-4.77086318305838,False,False,False,False
AGMAT,-0.0216033333333333,1.01508696597884,0.1658,0.27402,-0.50463,-0.122245622345375,0.90535424619711,0.994136646860947,0.9373950568719795,-4.7708641573826,False,False,False,False
MPP6,-0.0165066666666664,1.01150725433689,-0.0167099999999998,-0.0296999999999996,-0.0031099999999999,-0.122201226914845,0.905388429026158,0.994136646860947,0.16450449027866906,-4.7708659576629,True,False,False,False
FAM27C,-0.0209333333333334,1.01461566029863,-0.43734,0.33579,0.0387499999999998,-0.122200611681428,0.905388902734432,0.994136646860947,0.9344040191394591,-4.77086598260668,False,False,False,False
KIAA0319L,-0.0174666666666667,1.01218055679235,0.1542,-0.194,-0.0125999999999999,-0.122145499111658,0.905431337651119,0.994136646860947,0.8780792519633249,-4.77086821656209,False,False,False,False
LINC00676,-0.0167266666666667,1.01166151324657,-0.11306,0.04865,0.01423,-0.122111408908853,0.90545758617578,0.994136646860947,0.7661759060018153,-4.77086959788663,False,False,False,False
OR10K2,0.01681,1.01171995079476,0.02039,-0.08426,0.1143,0.122100992120673,0.90546560684219,0.994136646860947,0.7970421917542841,-4.77087001989521,False,False,False,False
LOC101928992,-0.0219333333333334,1.01531918207682,-0.13388,-0.39346,0.46154,-0.122095948867626,0.905469490024982,0.994136646860947,0.9388339886263476,-4.77087022419638,False,False,False,False
ERGIC1,-0.0187000000000002,1.01304622121551,0.2712,-0.25705,-0.0702500000000001,-0.122050294162366,0.90550464316363,0.994136646860947,0.9148118163830918,-4.77087207327752,False,False,False,False
S100A11,-0.01984,1.01384703432071,-0.17222,0.36448,-0.25178,-0.122011543926638,0.905534480179863,0.994136646860947,0.9276987914155107,-4.77087364217816,False,False,False,False
HCAR2,-0.0205299999999999,1.01433204449196,-0.12853,-0.32617,0.39311,-0.121993194277982,0.905548609148819,0.994136646860947,0.9324907571501913,-4.77087438493693,False,False,False,False
MIR29A,-0.0180966666666666,1.01262265507613,-0.09306,-0.19863,0.2374,-0.121971070063317,0.905565644526602,0.994136646860947,0.9030254895155803,-4.7708752803352,False,False,False,False
SIN3B,0.02305,1.01610535791167,-0.39116,-0.10284,0.56315,0.121935729102893,0.905592856744455,0.994136646860947,0.9424181781970595,-4.77087671029884,False,False,False,False
TBCD,0.01798,1.01254077045759,0.17679,-0.23285,0.11,0.121883088101393,0.905633390077316,0.994136646860947,0.900302642791209,-4.77087883949155,False,False,False,False
LOC105376681,-0.0165433333333333,1.01153296252164,0.03911,-0.06206,-0.0266799999999999,-0.12187417338209,0.905640254399352,0.994136646860947,0.6329095249224495,-4.77087919997842,False,False,False,False
RPL36AL,0.0170533333333333,1.01189060775533,0.17393,-0.0672700000000002,-0.0555000000000003,0.12185926398302,0.90565173463532,0.994136646860947,0.8481915440251593,-4.77087980281514,False,False,False,False
XXYLT1,-0.01672,1.01165683838853,0.0509599999999999,0.01894,-0.12006,-0.121823585402295,0.905679207233129,0.994136646860947,0.7802664454589845,-4.77088124512138,False,False,False,False
UTP3,0.0171766666666667,1.01197711611135,-0.1241,0.17538,0.0002499999999998,0.121802633137189,0.905695340592147,0.994136646860947,0.8615250427303862,-4.77088209192071,False,False,False,False
HAR1A,-0.0177400000000002,1.01237234292013,-0.0262900000000001,-0.21566,0.18873,-0.121770785280135,0.905719863704061,0.994136646860947,0.8932302637519951,-4.77088337879502,False,False,False,False
MIR577,-0.0184633333333333,1.01288004984775,0.27209,-0.20751,-0.11997,-0.121747717914163,0.905737625831404,0.994136646860947,0.9118076933399064,-4.7708843106676,False,False,False,False
RAB33A,-0.0172633333333333,1.01203791019139,0.15394,-0.16405,-0.0416799999999999,-0.121728376938204,0.905752518639745,0.994136646860947,0.8693110800145106,-4.77088509186663,False,False,False,False
ST18,0.01731,1.01207064697797,0.0014799999999999,0.18994,-0.13949,0.121705966310672,0.905769775169142,0.994136646860947,0.8727765824870971,-4.77088599689721,False,False,False,False
C11orf95,-0.0204666666666665,1.01428751698087,0.25321,0.12795,-0.44256,-0.121702324988216,0.905772579048609,0.994136646860947,0.932565636556619,-4.7708861439327,False,False,False,False
WSCD1,0.0177233333333334,1.01236064760377,-0.13787,-0.0562399999999998,0.24728,0.121603985366865,0.90584830272961,0.994136646860947,0.8936505171808274,-4.7708901132019,False,False,False,False
TMEM14C,0.02408,1.01683105681507,0.0257100000000001,-0.51314,0.55967,0.121540607834605,0.905897105361245,0.994136646860947,0.9451025238160358,-4.77089266960997,False,False,False,False
BMP10,0.01883,1.01313751004559,-0.29582,0.10698,0.24533,0.121529193453438,0.905905894826924,0.994136646860947,0.9182439494158297,-4.77089312988175,False,False,False,False
RBMS3,-0.0175366666666666,1.01222966929075,0.19964,-0.1369,-0.11535,-0.121519686996256,0.905913215135891,0.994136646860947,0.8867252596101188,-4.77089351318588,False,False,False,False
LOC646034,-0.0172566666666667,1.01203323359403,-0.17385,0.1536,-0.03152,-0.121410041590668,0.905997646661293,0.994136646860947,0.8723307002987953,-4.77089793197679,False,False,False,False
SLC5A2,-0.0183233333333333,1.01278176412357,-0.29259,0.03772,0.1999,-0.121256609971517,0.906115797483384,0.994136646860947,0.9109410823240126,-4.77090410872494,False,False,False,False
PRMT8,0.0194366666666667,1.01356363336828,0.38615,-0.20556,-0.12228,0.121177099728365,0.90617702572076,0.994136646860947,0.9258838826254578,-4.77090730653968,False,False,False,False
JAKMIP3,-0.0187200000000001,1.0130602651155,-0.33838,0.11818,0.16404,-0.121165585626264,0.906185892408329,0.994136646860947,0.9177428642088308,-4.77090776945131,False,False,False,False
SLC9A9-AS1,-0.0167366666666667,1.01166852557413,0.04135,-0.14165,0.05009,-0.121135950942801,0.906208713311148,0.994136646860947,0.8139740726811544,-4.77090896067951,False,False,False,False
CHRNB1,-0.02904,1.02033294849254,-0.0064600000000001,0.69246,-0.77312,-0.121116718018489,0.906223524136995,0.994136646860947,0.951538421798845,-4.77090973363214,False,False,False,False
ADH4,-0.01647,1.01148154680552,-0.0802200000000001,0.04267,-0.01186,-0.12105694464042,0.906269554463447,0.994136646860947,0.6886839295785248,-4.77091213508722,False,False,False,False
CTC1,-0.0360433333333334,1.02529803366522,1.03566,-0.25043,-0.89336,-0.121014233531362,0.906302445691407,0.994136646860947,0.955102222754859,-4.77091385032641,False,False,False,False
LINC01055,-0.01728,1.01204960177932,0.15655,-0.18716,-0.0212300000000001,-0.121009435398412,0.906306140678279,0.994136646860947,0.8777991989473264,-4.77091404297745,False,False,False,False
PEBP4,0.0165533333333334,1.01153997395815,0.0417700000000001,0.0820400000000001,-0.0741499999999999,0.12100642016021,0.906308462679674,0.994136646860947,0.757454498563528,-4.77091416403914,False,False,False,False
CXXC1,-0.0253933333333333,1.01775713343889,0.4192,0.2052,-0.70058,-0.120993621260285,0.90631831898057,0.994136646860947,0.9477525555309515,-4.77091467788107,False,False,False,False
LOC105375653,-0.0174033333333333,1.01213612372803,0.03582,0.13406,-0.22209,-0.1209473732949,0.906353934202895,0.994136646860947,0.8848942288164087,-4.7709165341638,False,False,False,False
LST1,0.0185999999999996,1.01297600463586,-0.20459,-0.0627500000000003,0.32314,0.120865995294042,0.906416603346219,0.994136646860947,0.9168775690789425,-4.77091979876851,False,False,False,False
LOC100507346,0.0176366666666667,1.01229983413659,0.25361,-0.11139,-0.08931,0.120864701520843,0.906417599685598,0.994136646860947,0.8950384589744246,-4.77091985065258,False,False,False,False
MIR3973,-0.0231266666666666,1.01615935648967,-0.0435399999999999,0.48947,-0.51531,-0.120729845236758,0.906521453939793,0.994136646860947,0.9437450567742725,-4.77092525575255,False,False,False,False
DCANP1,0.0168466666666666,1.01174566438534,0.0861799999999997,-0.13409,0.0984500000000001,0.1206908732359,0.90655146703983,0.994136646860947,0.8442514532759806,-4.77092681664994,False,False,False,False
